datetime,wind_offshore_mwh,wind_onshore_mwh,solar_mwh
2021-08-28 20:00:00+00:00,5338.0,5212.5,0.0
2021-08-28 21:00:00+00:00,5443.75,5067.25,0.0
2021-08-28 22:00:00+00:00,5297.5,5423.0,0.0
2021-08-28 23:00:00+00:00,5111.0,5462.25,0.0
2021-08-29 00:00:00+00:00,4881.75,5651.0,0.0
2021-08-29 01:00:00+00:00,4820.75,5610.0,0.0
2021-08-29 02:00:00+00:00,5204.25,5346.75,0.0
2021-08-29 03:00:00+00:00,5650.75,5463.5,0.0
2021-08-29 04:00:00+00:00,5259.5,6019.5,92.25
2021-08-29 05:00:00+00:00,4755.25,6294.0,767.0
2021-08-29 06:00:00+00:00,4740.5,6065.25,2287.25
2021-08-29 07:00:00+00:00,4383.75,6080.75,4137.0
2021-08-29 08:00:00+00:00,4020.25,6014.75,6301.5
2021-08-29 09:00:00+00:00,3940.75,6295.5,8252.5
2021-08-29 10:00:00+00:00,4095.0,6509.75,10165.25
2021-08-29 11:00:00+00:00,3880.25,6984.25,11138.0
2021-08-29 12:00:00+00:00,3333.0,7327.5,10190.75
2021-08-29 13:00:00+00:00,3323.5,7728.5,8262.75
2021-08-29 14:00:00+00:00,3321.0,8178.25,6391.25
2021-08-29 15:00:00+00:00,3259.25,8408.5,4306.75
2021-08-29 16:00:00+00:00,3059.5,8753.0,2054.75
2021-08-29 17:00:00+00:00,2805.25,9230.0,470.0
2021-08-29 18:00:00+00:00,2857.0,9070.0,6.5
2021-08-29 19:00:00+00:00,2971.0,8945.5,0.0
2021-08-29 20:00:00+00:00,2693.5,9247.25,0.0
2021-08-29 21:00:00+00:00,2142.25,9668.5,0.0
2021-08-29 22:00:00+00:00,2175.0,9689.5,0.0
2021-08-29 23:00:00+00:00,2131.0,9324.75,0.0
2021-08-30 00:00:00+00:00,2150.75,9280.0,0.0
2021-08-30 01:00:00+00:00,1991.25,9513.75,0.0
2021-08-30 02:00:00+00:00,2140.0,9511.0,0.0
2021-08-30 03:00:00+00:00,2466.75,9643.5,0.0
2021-08-30 04:00:00+00:00,2431.25,9917.0,108.5
2021-08-30 05:00:00+00:00,2309.5,9590.5,867.0
2021-08-30 06:00:00+00:00,2366.5,9063.75,2925.0
2021-08-30 07:00:00+00:00,2389.25,8781.0,5578.0
2021-08-30 08:00:00+00:00,2313.25,8859.75,8762.75
2021-08-30 09:00:00+00:00,1976.25,9268.0,11561.25
2021-08-30 10:00:00+00:00,1868.0,9280.25,13450.0
2021-08-30 11:00:00+00:00,1990.25,9312.75,14212.75
2021-08-30 12:00:00+00:00,1962.0,9189.75,14218.25
2021-08-30 13:00:00+00:00,2000.5,9474.25,12962.25
2021-08-30 14:00:00+00:00,1990.25,9314.5,10901.75
2021-08-30 15:00:00+00:00,2000.0,9742.25,7415.5
2021-08-30 16:00:00+00:00,1993.25,9503.25,3630.5
2021-08-30 17:00:00+00:00,1865.5,9088.5,815.25
2021-08-30 18:00:00+00:00,1809.75,9177.75,12.0
2021-08-30 19:00:00+00:00,1895.0,9708.5,0.0
2021-08-30 20:00:00+00:00,1617.5,10095.0,0.0
2021-08-30 21:00:00+00:00,1805.25,9907.5,0.0
2021-08-30 22:00:00+00:00,2130.0,9396.25,0.0
2021-08-30 23:00:00+00:00,2236.5,9246.25,0.0
2021-08-31 00:00:00+00:00,2154.75,9111.0,0.0
2021-08-31 01:00:00+00:00,2011.75,8833.0,0.0
2021-08-31 02:00:00+00:00,2277.5,8463.75,0.0
2021-08-31 03:00:00+00:00,2725.25,8424.0,0.0
2021-08-31 04:00:00+00:00,2561.5,8503.75,90.0
2021-08-31 05:00:00+00:00,2519.0,8032.5,1171.25
2021-08-31 06:00:00+00:00,2681.5,7088.25,4050.0
2021-08-31 07:00:00+00:00,2621.25,6184.75,8196.25
2021-08-31 08:00:00+00:00,2392.25,6105.0,12572.0
2021-08-31 09:00:00+00:00,2204.5,6393.5,16206.5
2021-08-31 10:00:00+00:00,2087.0,7074.0,18152.0
2021-08-31 11:00:00+00:00,1895.5,7809.5,18836.5
2021-08-31 12:00:00+00:00,1610.0,8358.25,19020.75
2021-08-31 13:00:00+00:00,1403.75,9008.0,18299.75
2021-08-31 14:00:00+00:00,1340.75,9410.75,15776.5
2021-08-31 15:00:00+00:00,1823.5,9626.0,10924.5
2021-08-31 16:00:00+00:00,2041.25,9170.75,5075.5
2021-08-31 17:00:00+00:00,1997.5,7842.25,1063.25
2021-08-31 18:00:00+00:00,1905.75,7340.25,12.25
2021-08-31 19:00:00+00:00,2082.0,7236.5,0.25
2021-08-31 20:00:00+00:00,2154.75,6956.0,0.0
2021-08-31 21:00:00+00:00,2017.5,6275.0,0.0
2021-08-31 22:00:00+00:00,1836.0,5831.75,0.0
2021-08-31 23:00:00+00:00,1383.0,5657.75,0.0
2021-09-01 00:00:00+00:00,1118.5,5750.25,0.25
2021-09-01 01:00:00+00:00,935.25,5887.25,0.0
2021-09-01 02:00:00+00:00,850.25,5767.0,0.25
2021-09-01 03:00:00+00:00,667.0,5302.5,0.5
2021-09-01 04:00:00+00:00,665.5,4739.0,123.75
2021-09-01 05:00:00+00:00,572.5,4111.5,2187.5
2021-09-01 06:00:00+00:00,369.25,3198.5,6825.0
2021-09-01 07:00:00+00:00,148.0,2481.25,12692.5
2021-09-01 08:00:00+00:00,76.25,2202.5,18191.5
2021-09-01 09:00:00+00:00,175.25,2233.0,22096.5
2021-09-01 10:00:00+00:00,192.5,2438.75,24831.25
2021-09-01 11:00:00+00:00,283.25,2733.25,25847.75
2021-09-01 12:00:00+00:00,410.25,2919.0,25153.0
2021-09-01 13:00:00+00:00,503.0,2999.5,22656.0
2021-09-01 14:00:00+00:00,673.75,2817.0,18412.25
2021-09-01 15:00:00+00:00,792.25,2855.75,12510.25
2021-09-01 16:00:00+00:00,828.25,2807.5,5645.75
2021-09-01 17:00:00+00:00,866.75,2811.0,1048.25
2021-09-01 18:00:00+00:00,956.75,4228.75,8.0
2021-09-01 19:00:00+00:00,910.5,5725.5,1.0
2021-09-01 20:00:00+00:00,843.5,6379.5,0.5
2021-09-01 21:00:00+00:00,878.0,6372.25,0.0
2021-09-01 22:00:00+00:00,844.25,6090.5,0.0
2021-09-01 23:00:00+00:00,803.25,5369.5,0.0
2021-09-02 00:00:00+00:00,695.5,4552.75,0.0
2021-09-02 01:00:00+00:00,533.25,4090.5,0.0
2021-09-02 02:00:00+00:00,430.75,3913.0,0.0
2021-09-02 03:00:00+00:00,273.5,3888.5,0.0
2021-09-02 04:00:00+00:00,160.0,3649.0,116.0
2021-09-02 05:00:00+00:00,51.0,3228.75,2374.75
2021-09-02 06:00:00+00:00,8.75,2382.5,8107.5
2021-09-02 07:00:00+00:00,13.0,1230.75,15203.0
2021-09-02 08:00:00+00:00,0.0,846.75,21574.0
2021-09-02 09:00:00+00:00,0.0,946.5,26073.0
2021-09-02 10:00:00+00:00,0.5,1450.75,28373.0
2021-09-02 11:00:00+00:00,0.0,1772.25,29041.25
2021-09-02 12:00:00+00:00,1.0,1784.0,28185.5
2021-09-02 13:00:00+00:00,8.0,1750.5,25340.75
2021-09-02 14:00:00+00:00,61.0,1778.75,20409.25
2021-09-02 15:00:00+00:00,126.5,1818.75,13436.5
2021-09-02 16:00:00+00:00,166.0,1966.75,5803.0
2021-09-02 17:00:00+00:00,236.0,2301.5,993.25
2021-09-02 18:00:00+00:00,326.5,3536.0,6.5
2021-09-02 19:00:00+00:00,459.75,4644.75,0.0
2021-09-02 20:00:00+00:00,514.25,5102.25,0.0
2021-09-02 21:00:00+00:00,539.0,4932.5,0.0
2021-09-02 22:00:00+00:00,590.0,4542.0,0.0
2021-09-02 23:00:00+00:00,682.5,4177.5,0.0
2021-09-03 00:00:00+00:00,811.0,3794.0,0.0
2021-09-03 01:00:00+00:00,1100.0,3849.75,0.0
2021-09-03 02:00:00+00:00,1252.0,4247.5,0.0
2021-09-03 03:00:00+00:00,1344.0,4891.0,0.0
2021-09-03 04:00:00+00:00,1429.0,5639.75,102.0
2021-09-03 05:00:00+00:00,1337.5,6092.0,2497.5
2021-09-03 06:00:00+00:00,1221.0,5703.5,8914.5
2021-09-03 07:00:00+00:00,1180.25,4537.75,16809.25
2021-09-03 08:00:00+00:00,1209.25,4040.75,23929.5
2021-09-03 09:00:00+00:00,1089.25,4018.25,29004.5
2021-09-03 10:00:00+00:00,964.75,4124.25,31774.5
2021-09-03 11:00:00+00:00,1102.5,4160.0,32268.75
2021-09-03 12:00:00+00:00,1081.5,4075.5,31009.0
2021-09-03 13:00:00+00:00,1174.5,3871.25,27494.0
2021-09-03 14:00:00+00:00,1125.0,3878.75,21661.25
2021-09-03 15:00:00+00:00,1267.5,3865.5,13829.75
2021-09-03 16:00:00+00:00,1376.75,3677.75,5683.5
2021-09-03 17:00:00+00:00,1410.0,3582.0,910.75
2021-09-03 18:00:00+00:00,1438.0,3925.25,4.5
2021-09-03 19:00:00+00:00,1450.25,4146.25,0.0
2021-09-03 20:00:00+00:00,1320.75,3883.0,0.0
2021-09-03 21:00:00+00:00,1108.25,3385.0,0.0
2021-09-03 22:00:00+00:00,998.5,2826.5,0.0
2021-09-03 23:00:00+00:00,1022.0,2418.0,0.0
2021-09-04 00:00:00+00:00,941.75,2068.0,0.0
2021-09-04 01:00:00+00:00,866.75,1796.5,0.0
2021-09-04 02:00:00+00:00,858.75,1622.5,0.0
2021-09-04 03:00:00+00:00,921.75,1598.25,0.0
2021-09-04 04:00:00+00:00,866.5,1569.25,89.75
2021-09-04 05:00:00+00:00,790.0,1609.5,2114.5
2021-09-04 06:00:00+00:00,585.5,1334.25,7413.5
2021-09-04 07:00:00+00:00,623.0,1139.25,13882.5
2021-09-04 08:00:00+00:00,528.25,1153.0,19256.75
2021-09-04 09:00:00+00:00,401.25,874.25,23257.75
2021-09-04 10:00:00+00:00,350.25,776.75,26063.75
2021-09-04 11:00:00+00:00,432.0,726.25,27232.25
2021-09-04 12:00:00+00:00,656.5,636.25,26863.0
2021-09-04 13:00:00+00:00,718.25,970.75,24540.0
2021-09-04 14:00:00+00:00,729.25,1227.5,19820.5
2021-09-04 15:00:00+00:00,782.75,1495.25,12885.25
2021-09-04 16:00:00+00:00,791.5,2096.0,5372.25
2021-09-04 17:00:00+00:00,792.25,2503.0,839.0
2021-09-04 18:00:00+00:00,952.25,3585.5,3.25
2021-09-04 19:00:00+00:00,915.0,4976.25,0.0
2021-09-04 20:00:00+00:00,882.0,5628.25,0.0
2021-09-04 21:00:00+00:00,1162.0,5850.25,0.0
2021-09-04 22:00:00+00:00,1406.0,5866.0,0.0
2021-09-04 23:00:00+00:00,1654.5,5937.5,0.0
2021-09-05 00:00:00+00:00,1849.75,5698.5,0.0
2021-09-05 01:00:00+00:00,2016.5,5303.5,0.0
2021-09-05 02:00:00+00:00,2065.5,5054.25,0.0
2021-09-05 03:00:00+00:00,1878.0,4846.25,0.0
2021-09-05 04:00:00+00:00,1746.5,4844.0,82.0
2021-09-05 05:00:00+00:00,1634.5,4489.25,2208.75
2021-09-05 06:00:00+00:00,1486.0,3324.25,8108.25
2021-09-05 07:00:00+00:00,1359.5,2245.25,15510.0
2021-09-05 08:00:00+00:00,1389.5,2187.25,22080.0
2021-09-05 09:00:00+00:00,1335.25,2141.5,26804.5
2021-09-05 10:00:00+00:00,1188.5,2209.0,29505.5
2021-09-05 11:00:00+00:00,1091.5,2445.0,29749.25
2021-09-05 12:00:00+00:00,1112.5,2309.5,28235.5
2021-09-05 13:00:00+00:00,1085.5,2210.0,25214.0
2021-09-05 14:00:00+00:00,1046.25,2178.75,19730.0
2021-09-05 15:00:00+00:00,972.25,2097.5,12566.0
2021-09-05 16:00:00+00:00,905.75,2106.5,5119.25
2021-09-05 17:00:00+00:00,948.5,2615.25,754.75
2021-09-05 18:00:00+00:00,944.0,3739.0,2.75
2021-09-05 19:00:00+00:00,678.25,4580.0,0.0
2021-09-05 20:00:00+00:00,482.75,4491.0,0.0
2021-09-05 21:00:00+00:00,403.0,3996.25,0.0
2021-09-05 22:00:00+00:00,279.75,3532.25,0.0
2021-09-05 23:00:00+00:00,184.0,3160.75,0.0
2021-09-06 00:00:00+00:00,116.0,2529.5,0.0
2021-09-06 01:00:00+00:00,72.5,2024.0,0.0
2021-09-06 02:00:00+00:00,45.5,1664.25,0.0
2021-09-06 03:00:00+00:00,29.5,1486.75,0.25
2021-09-06 04:00:00+00:00,25.0,1304.0,72.75
2021-09-06 05:00:00+00:00,24.25,1074.5,2211.75
2021-09-06 06:00:00+00:00,11.25,704.5,8546.75
2021-09-06 07:00:00+00:00,12.0,309.25,16572.75
2021-09-06 08:00:00+00:00,13.25,232.0,23804.0
2021-09-06 09:00:00+00:00,10.0,451.5,28551.75
2021-09-06 10:00:00+00:00,15.75,765.5,30673.0
2021-09-06 11:00:00+00:00,23.5,742.5,30307.0
2021-09-06 12:00:00+00:00,36.25,586.25,27725.0
2021-09-06 13:00:00+00:00,62.0,574.75,23520.75
2021-09-06 14:00:00+00:00,80.0,750.75,17495.75
2021-09-06 15:00:00+00:00,85.25,862.0,10414.25
2021-09-06 16:00:00+00:00,71.0,1012.75,4098.0
2021-09-06 17:00:00+00:00,55.5,1073.25,597.75
2021-09-06 18:00:00+00:00,66.75,1057.75,1.75
2021-09-06 19:00:00+00:00,67.0,1151.5,0.0
2021-09-06 20:00:00+00:00,88.5,1150.5,0.0
2021-09-06 21:00:00+00:00,77.5,1123.75,0.0
2021-09-06 22:00:00+00:00,40.0,1021.0,0.0
2021-09-06 23:00:00+00:00,27.5,916.5,0.0
2021-09-07 00:00:00+00:00,15.5,801.5,0.0
2021-09-07 01:00:00+00:00,22.5,747.5,0.0
2021-09-07 02:00:00+00:00,46.0,780.25,0.0
2021-09-07 03:00:00+00:00,72.0,811.75,0.25
2021-09-07 04:00:00+00:00,120.0,923.75,102.75
2021-09-07 05:00:00+00:00,207.25,867.75,1661.25
2021-09-07 06:00:00+00:00,216.5,601.25,5706.0
2021-09-07 07:00:00+00:00,236.0,362.25,11939.75
2021-09-07 08:00:00+00:00,243.0,248.75,19085.0
2021-09-07 09:00:00+00:00,224.25,210.25,24365.25
2021-09-07 10:00:00+00:00,217.5,212.5,26962.0
2021-09-07 11:00:00+00:00,233.25,198.0,26898.25
2021-09-07 12:00:00+00:00,195.5,190.25,25201.0
2021-09-07 13:00:00+00:00,181.0,194.5,21791.25
2021-09-07 14:00:00+00:00,205.0,209.25,16945.75
2021-09-07 15:00:00+00:00,242.25,257.75,10611.5
2021-09-07 16:00:00+00:00,329.0,399.25,4214.5
2021-09-07 17:00:00+00:00,463.0,887.25,584.75
2021-09-07 18:00:00+00:00,522.25,1479.5,1.25
2021-09-07 19:00:00+00:00,536.5,2395.0,0.0
2021-09-07 20:00:00+00:00,546.0,3213.75,0.0
2021-09-07 21:00:00+00:00,603.0,3600.0,0.0
2021-09-07 22:00:00+00:00,699.5,3931.0,0.0
2021-09-07 23:00:00+00:00,715.5,4037.0,0.0
2021-09-08 00:00:00+00:00,625.5,4052.5,0.0
2021-09-08 01:00:00+00:00,523.0,3944.0,0.0
2021-09-08 02:00:00+00:00,492.0,3699.0,0.0
2021-09-08 03:00:00+00:00,380.0,3560.5,0.0
2021-09-08 04:00:00+00:00,264.75,3781.25,62.75
2021-09-08 05:00:00+00:00,202.0,4292.25,2152.0
2021-09-08 06:00:00+00:00,143.5,3987.75,8591.5
2021-09-08 07:00:00+00:00,136.25,2425.0,16640.0
2021-09-08 08:00:00+00:00,214.75,1453.0,23515.75
2021-09-08 09:00:00+00:00,299.5,1826.25,28387.75
2021-09-08 10:00:00+00:00,309.75,2345.75,31109.5
2021-09-08 11:00:00+00:00,236.75,2471.0,31524.0
2021-09-08 12:00:00+00:00,157.0,2519.0,29884.25
2021-09-08 13:00:00+00:00,157.0,2441.5,26098.75
2021-09-08 14:00:00+00:00,303.0,2445.25,20106.25
2021-09-08 15:00:00+00:00,581.5,2770.75,12356.5
2021-09-08 16:00:00+00:00,905.75,3171.25,4598.25
2021-09-08 17:00:00+00:00,1328.0,4261.5,542.5
2021-09-08 18:00:00+00:00,1583.0,6754.0,0.75
2021-09-08 19:00:00+00:00,1710.75,8794.75,0.0
2021-09-08 20:00:00+00:00,1752.5,9297.75,0.0
2021-09-08 21:00:00+00:00,1860.25,9156.25,0.0
2021-09-08 22:00:00+00:00,1649.5,8382.75,0.0
2021-09-08 23:00:00+00:00,1444.0,7446.0,0.0
2021-09-09 00:00:00+00:00,1270.0,6514.25,0.0
2021-09-09 01:00:00+00:00,1197.5,5950.0,0.0
2021-09-09 02:00:00+00:00,1116.75,5681.25,0.0
2021-09-09 03:00:00+00:00,1027.0,5751.75,0.0
2021-09-09 04:00:00+00:00,864.75,6114.75,57.5
2021-09-09 05:00:00+00:00,844.5,6308.25,2096.0
2021-09-09 06:00:00+00:00,778.5,5102.0,8299.5
2021-09-09 07:00:00+00:00,635.25,2916.0,15689.0
2021-09-09 08:00:00+00:00,522.5,1965.0,21945.25
2021-09-09 09:00:00+00:00,501.25,2111.25,26228.75
2021-09-09 10:00:00+00:00,373.0,2693.25,28400.0
2021-09-09 11:00:00+00:00,382.5,3254.0,28460.75
2021-09-09 12:00:00+00:00,442.25,3436.25,26487.0
2021-09-09 13:00:00+00:00,496.0,3311.75,22699.0
2021-09-09 14:00:00+00:00,558.75,3117.25,16853.5
2021-09-09 15:00:00+00:00,515.75,2972.5,9802.25
2021-09-09 16:00:00+00:00,472.25,2948.5,3447.75
2021-09-09 17:00:00+00:00,448.75,3610.0,354.0
2021-09-09 18:00:00+00:00,492.75,4693.5,0.75
2021-09-09 19:00:00+00:00,613.0,5661.0,0.25
2021-09-09 20:00:00+00:00,766.75,6124.25,0.0
2021-09-09 21:00:00+00:00,790.5,6153.5,0.0
2021-09-09 22:00:00+00:00,716.75,6125.75,0.0
2021-09-09 23:00:00+00:00,647.75,5636.25,0.0
2021-09-10 00:00:00+00:00,521.75,5169.25,0.0
2021-09-10 01:00:00+00:00,345.75,4858.25,0.0
2021-09-10 02:00:00+00:00,296.5,4623.0,0.0
2021-09-10 03:00:00+00:00,313.0,4398.25,0.0
2021-09-10 04:00:00+00:00,343.5,4188.75,47.0
2021-09-10 05:00:00+00:00,484.75,3892.5,1627.75
2021-09-10 06:00:00+00:00,467.25,3301.0,6265.0
2021-09-10 07:00:00+00:00,396.25,2060.75,12103.75
2021-09-10 08:00:00+00:00,372.5,1536.0,17511.75
2021-09-10 09:00:00+00:00,468.0,1573.0,21530.5
2021-09-10 10:00:00+00:00,530.5,1952.0,23392.5
2021-09-10 11:00:00+00:00,509.0,2457.5,23282.25
2021-09-10 12:00:00+00:00,522.75,2860.0,21284.25
2021-09-10 13:00:00+00:00,357.75,3002.75,17631.0
2021-09-10 14:00:00+00:00,250.5,2905.0,12787.5
2021-09-10 15:00:00+00:00,264.5,2705.25,7396.0
2021-09-10 16:00:00+00:00,235.25,2535.0,2643.75
2021-09-10 17:00:00+00:00,167.25,2502.25,269.75
2021-09-10 18:00:00+00:00,188.75,2564.5,0.25
2021-09-10 19:00:00+00:00,273.5,2851.0,0.25
2021-09-10 20:00:00+00:00,419.75,3364.25,0.0
2021-09-10 21:00:00+00:00,515.5,3601.25,0.0
2021-09-10 22:00:00+00:00,701.5,3864.25,0.0
2021-09-10 23:00:00+00:00,914.75,3993.5,0.0
2021-09-11 00:00:00+00:00,1311.75,4183.0,0.0
2021-09-11 01:00:00+00:00,1820.75,4053.75,0.0
2021-09-11 02:00:00+00:00,1894.5,3811.25,0.0
2021-09-11 03:00:00+00:00,1917.0,4049.25,0.0
2021-09-11 04:00:00+00:00,1888.25,4427.0,41.5
2021-09-11 05:00:00+00:00,1800.25,5034.25,825.75
2021-09-11 06:00:00+00:00,1955.75,4626.75,3346.0
2021-09-11 07:00:00+00:00,1909.25,4146.25,7125.5
2021-09-11 08:00:00+00:00,1852.75,4499.0,10997.0
2021-09-11 09:00:00+00:00,2063.5,5054.5,14205.0
2021-09-11 10:00:00+00:00,2433.25,5469.0,16623.0
2021-09-11 11:00:00+00:00,2367.25,5483.0,17754.25
2021-09-11 12:00:00+00:00,2318.25,5711.5,17091.5
2021-09-11 13:00:00+00:00,2256.75,5800.5,15241.25
2021-09-11 14:00:00+00:00,2130.75,5897.5,11804.0
2021-09-11 15:00:00+00:00,1981.0,5266.25,7450.75
2021-09-11 16:00:00+00:00,2022.75,4585.5,2952.5
2021-09-11 17:00:00+00:00,2032.0,4059.25,297.25
2021-09-11 18:00:00+00:00,2255.75,3693.75,0.5
2021-09-11 19:00:00+00:00,2163.25,3997.0,0.0
2021-09-11 20:00:00+00:00,2256.0,4239.5,0.0
2021-09-11 21:00:00+00:00,2516.75,4539.75,0.0
2021-09-11 22:00:00+00:00,2567.75,4695.25,0.0
2021-09-11 23:00:00+00:00,2897.5,4499.0,0.0
2021-09-12 00:00:00+00:00,2994.0,4431.75,0.0
2021-09-12 01:00:00+00:00,2933.0,4412.0,0.0
2021-09-12 02:00:00+00:00,2685.75,4323.75,0.0
2021-09-12 03:00:00+00:00,2610.0,4505.0,0.0
2021-09-12 04:00:00+00:00,2456.75,4680.75,30.25
2021-09-12 05:00:00+00:00,2478.5,4910.0,1051.75
2021-09-12 06:00:00+00:00,2502.25,4527.0,4777.0
2021-09-12 07:00:00+00:00,2638.75,4380.0,10146.0
2021-09-12 08:00:00+00:00,2803.5,4782.0,16231.0
2021-09-12 09:00:00+00:00,2819.0,5418.75,20971.5
2021-09-12 10:00:00+00:00,2930.25,6008.5,22868.75
2021-09-12 11:00:00+00:00,2975.25,6269.0,23050.25
2021-09-12 12:00:00+00:00,3196.25,5960.25,21786.25
2021-09-12 13:00:00+00:00,3148.75,5602.5,19063.25
2021-09-12 14:00:00+00:00,3315.0,5341.0,15071.0
2021-09-12 15:00:00+00:00,3157.5,5172.0,9276.5
2021-09-12 16:00:00+00:00,2853.5,4578.25,3335.0
2021-09-12 17:00:00+00:00,2837.0,4273.5,296.0
2021-09-12 18:00:00+00:00,2596.5,4310.75,0.25
2021-09-12 19:00:00+00:00,2634.0,4325.0,0.25
2021-09-12 20:00:00+00:00,2658.0,4183.25,0.0
2021-09-12 21:00:00+00:00,2844.25,4185.25,0.0
2021-09-12 22:00:00+00:00,3127.5,4094.5,0.0
2021-09-12 23:00:00+00:00,3289.75,4192.5,0.0
2021-09-13 00:00:00+00:00,3032.5,4050.75,0.0
2021-09-13 01:00:00+00:00,2654.25,3893.0,0.0
2021-09-13 02:00:00+00:00,1995.5,3564.5,0.0
2021-09-13 03:00:00+00:00,1764.0,3200.0,0.0
2021-09-13 04:00:00+00:00,1851.5,2864.75,25.25
2021-09-13 05:00:00+00:00,1837.75,2671.5,1329.5
2021-09-13 06:00:00+00:00,1568.25,2092.75,5918.0
2021-09-13 07:00:00+00:00,1307.75,1717.0,12276.75
2021-09-13 08:00:00+00:00,1006.75,1847.0,18472.75
2021-09-13 09:00:00+00:00,948.0,2083.0,22389.0
2021-09-13 10:00:00+00:00,911.5,2153.25,23768.75
2021-09-13 11:00:00+00:00,778.5,1897.0,23422.0
2021-09-13 12:00:00+00:00,665.75,1678.0,21862.25
2021-09-13 13:00:00+00:00,526.25,1382.5,19132.5
2021-09-13 14:00:00+00:00,401.5,1037.0,14590.25
2021-09-13 15:00:00+00:00,313.25,796.25,8651.5
2021-09-13 16:00:00+00:00,226.0,680.0,3037.25
2021-09-13 17:00:00+00:00,208.0,962.75,250.25
2021-09-13 18:00:00+00:00,238.0,1437.0,0.25
2021-09-13 19:00:00+00:00,229.5,2079.0,0.0
2021-09-13 20:00:00+00:00,170.5,2370.0,0.0
2021-09-13 21:00:00+00:00,120.5,2579.0,0.0
2021-09-13 22:00:00+00:00,119.0,2810.25,0.0
2021-09-13 23:00:00+00:00,102.0,3078.25,0.0
2021-09-14 00:00:00+00:00,81.25,3160.5,0.0
2021-09-14 01:00:00+00:00,43.5,2825.75,0.0
2021-09-14 02:00:00+00:00,43.75,2595.75,0.0
2021-09-14 03:00:00+00:00,35.75,2606.75,0.0
2021-09-14 04:00:00+00:00,28.75,2905.5,27.75
2021-09-14 05:00:00+00:00,29.75,3199.25,1436.75
2021-09-14 06:00:00+00:00,55.5,2933.25,6930.5
2021-09-14 07:00:00+00:00,61.25,1670.75,14703.0
2021-09-14 08:00:00+00:00,72.75,935.5,21812.0
2021-09-14 09:00:00+00:00,222.75,947.75,26190.75
2021-09-14 10:00:00+00:00,329.0,1264.0,27936.75
2021-09-14 11:00:00+00:00,277.0,1284.75,27124.0
2021-09-14 12:00:00+00:00,470.0,1330.25,25069.5
2021-09-14 13:00:00+00:00,765.0,1431.75,20673.5
2021-09-14 14:00:00+00:00,921.25,1604.0,14613.25
2021-09-14 15:00:00+00:00,1047.0,1957.5,7913.5
2021-09-14 16:00:00+00:00,1156.25,2598.5,2475.0
2021-09-14 17:00:00+00:00,1244.0,4359.25,156.0
2021-09-14 18:00:00+00:00,1601.75,7126.0,0.25
2021-09-14 19:00:00+00:00,2114.0,9382.75,0.25
2021-09-14 20:00:00+00:00,2501.5,10374.25,0.0
2021-09-14 21:00:00+00:00,2368.0,10077.25,0.0
2021-09-14 22:00:00+00:00,2137.5,8828.25,0.0
2021-09-14 23:00:00+00:00,2122.5,8142.75,0.0
2021-09-15 00:00:00+00:00,2112.75,7802.5,0.0
2021-09-15 01:00:00+00:00,2230.0,7243.0,0.0
2021-09-15 02:00:00+00:00,1961.75,6508.0,0.0
2021-09-15 03:00:00+00:00,1616.75,6392.0,0.0
2021-09-15 04:00:00+00:00,1582.0,6752.75,20.25
2021-09-15 05:00:00+00:00,1603.0,7151.75,753.75
2021-09-15 06:00:00+00:00,1673.75,6851.25,2949.5
2021-09-15 07:00:00+00:00,1648.0,5739.75,5744.75
2021-09-15 08:00:00+00:00,1740.5,5018.25,8083.0
2021-09-15 09:00:00+00:00,1771.5,4898.25,9046.0
2021-09-15 10:00:00+00:00,1587.25,5111.5,9054.75
2021-09-15 11:00:00+00:00,1573.75,5423.0,9234.25
2021-09-15 12:00:00+00:00,1632.75,5329.25,9050.5
2021-09-15 13:00:00+00:00,1659.5,5098.75,7841.0
2021-09-15 14:00:00+00:00,1523.5,5574.5,5760.25
2021-09-15 15:00:00+00:00,2200.5,6354.75,3398.75
2021-09-15 16:00:00+00:00,3113.5,6475.25,1222.0
2021-09-15 17:00:00+00:00,3809.25,6945.0,93.5
2021-09-15 18:00:00+00:00,4059.75,7607.0,0.25
2021-09-15 19:00:00+00:00,3935.5,8391.5,0.0
2021-09-15 20:00:00+00:00,4056.75,9162.75,0.0
2021-09-15 21:00:00+00:00,3944.0,9103.0,0.0
2021-09-15 22:00:00+00:00,3742.75,8624.75,0.0
2021-09-15 23:00:00+00:00,3755.25,8817.0,0.0
2021-09-16 00:00:00+00:00,4145.25,8634.25,0.0
2021-09-16 01:00:00+00:00,4645.0,8391.75,0.0
2021-09-16 02:00:00+00:00,5054.5,8626.5,0.0
2021-09-16 03:00:00+00:00,5379.0,8877.5,0.0
2021-09-16 04:00:00+00:00,5261.5,8941.25,19.5
2021-09-16 05:00:00+00:00,5259.25,9195.25,492.5
2021-09-16 06:00:00+00:00,5147.5,9079.25,2336.75
2021-09-16 07:00:00+00:00,5230.75,9242.75,5513.25
2021-09-16 08:00:00+00:00,5099.0,9902.25,9020.75
2021-09-16 09:00:00+00:00,4767.75,10686.5,11591.5
2021-09-16 10:00:00+00:00,4764.75,11135.5,12705.25
2021-09-16 11:00:00+00:00,4782.25,11744.25,12656.25
2021-09-16 12:00:00+00:00,4691.5,12429.75,11553.5
2021-09-16 13:00:00+00:00,4635.5,13071.0,9648.25
2021-09-16 14:00:00+00:00,4764.0,12518.5,7023.75
