fold_id,period,prophet_MAE,A_price_only_MAE,B_plus_market_MAE,C_plus_weather_MAE,D_plus_geopolitical_MAE,E_plus_sentiment_MAE
125,BASELINE,28.896978014716154,13.415381067999846,18.74470960498715,14.802802675971037,12.404573076972014,9.728887194403654
126,BASELINE,32.29984578076694,24.07180317822788,21.860920991338233,25.3754716772208,28.27479418698642,24.867507543004493
127,BASELINE,32.51642086868421,22.523313072968875,15.538614777375614,9.747948197175418,13.869862107087528,13.432398346711551
128,BASELINE,32.024508325583085,38.26132806969319,48.21049961281453,47.113738862997636,45.911739198690995,50.35393223000203
129,BASELINE,7.4769164165922035,3.737043277316488,1.1825009426542152,3.261796577877604,9.064322932667338,8.720908149189555
130,BASELINE,32.350579927548154,36.44946021853326,34.42643256007074,36.765685270413144,33.76761503039239,29.874995658978207
131,BASELINE,27.161875043022192,15.89497688780979,20.837444100486792,20.34787395964817,24.95527962218479,19.464410100090063
132,BASELINE,36.77798278253641,32.1434055082139,17.511404108220006,23.84140689294901,26.103257250004674,28.840501379185582
133,BASELINE,67.30544402048648,47.41672446177066,39.12095381662906,42.62144209787906,38.897980946756014,39.37196852610172
134,BASELINE,37.47218655874049,27.860899441736095,15.286733143823497,13.379928105371349,18.485631459253185,20.68158482839381
135,BASELINE,35.79644008872761,6.559635126569404,16.414779627301826,16.554908716657295,22.637666666486396,19.294023478009834
136,BASELINE,35.318759976456946,26.00917810337704,21.091122685502356,12.898513852189367,18.856092511246985,14.760591565202063
137,BASELINE,44.45008700194438,8.938398769522507,18.46306650939067,23.009895733023484,27.673233440543015,28.763464382315476
138,BASELINE,78.34890913725357,21.70514464140396,44.6048982119606,22.37970518827896,34.17933439970474,35.8053491091774
139,BASELINE,80.06768914579038,67.30003186582212,62.56116410611753,70.60366555570249,73.46853848813657,79.16725357888822
140,BASELINE,5.76865419717538,21.641182273347255,46.70687136026132,35.810777991731044,37.58258470864999,37.521776526887294
141,BASELINE,65.26288560319242,49.49684098649319,31.926913770917018,35.3285994856387,40.01316216874417,41.271943601849635
142,BASELINE,12.128084503738975,12.17286489593873,8.646716750533486,1.6858336099695208,2.47954496058712,4.739909016220665
143,BASELINE,0.8612418646699069,11.046428250778305,2.4309961075669406,3.707355784881699,3.8621490473633884,0.22440587233363374
144,BASELINE,12.56114273761628,11.431958491553047,14.766556923638603,9.470921700249932,10.124877159844658,9.655421440850517
145,BASELINE,18.26229352182449,14.826614801350246,19.52767140096725,24.93033618158401,23.34989756769241,23.99164170450271
146,BASELINE,34.71080193327341,6.203574989303675,19.79667649076852,16.16115174101266,22.87295994566354,23.77656159208688
