date,smard_mean,smard_min,smard_max,smard_std,DCOILBRENTEU,DCOILBRENTEU_imputed,DEXUSEU,DEXUSEU_imputed,gpr_daily,gpr_daily_imputed,ttf_eur_mwh,ttf_eur_mwh_imputed,wind_offshore_mwh,wind_onshore_mwh,solar_mwh,renewable_output_mwh,dunkelflaute_flag,guardian_sentiment_mean,guardian_sentiment_min,guardian_sentiment_max,guardian_article_count,sentiment_available,smard_mean_outlier_flag,DCOILBRENTEU_outlier_flag,smard_mean_lag1,smard_mean_lag2,smard_mean_lag3,smard_mean_lag4,smard_mean_lag5,smard_mean_lag6,smard_mean_lag7,DCOILBRENTEU_lag1,DCOILBRENTEU_lag2,DCOILBRENTEU_lag3,DCOILBRENTEU_lag4,DCOILBRENTEU_lag5,DCOILBRENTEU_lag6,DCOILBRENTEU_lag7,DEXUSEU_lag1,DEXUSEU_lag2,DEXUSEU_lag3,DEXUSEU_lag4,DEXUSEU_lag5,DEXUSEU_lag6,DEXUSEU_lag7,ttf_eur_mwh_lag1,ttf_eur_mwh_lag2,ttf_eur_mwh_lag3,ttf_eur_mwh_lag4,ttf_eur_mwh_lag5,ttf_eur_mwh_lag6,ttf_eur_mwh_lag7,renewable_output_mwh_lag1,renewable_output_mwh_lag2,renewable_output_mwh_lag3,renewable_output_mwh_lag4,renewable_output_mwh_lag5,renewable_output_mwh_lag6,renewable_output_mwh_lag7,dunkelflaute_flag_lag1,dunkelflaute_flag_lag2,dunkelflaute_flag_lag3,dunkelflaute_flag_lag4,dunkelflaute_flag_lag5,dunkelflaute_flag_lag6,dunkelflaute_flag_lag7,sentiment_available_lag1,sentiment_available_lag2,sentiment_available_lag3,sentiment_available_lag4,sentiment_available_lag5,sentiment_available_lag6,sentiment_available_lag7,gpr_daily_lag1,gpr_daily_lag2,gpr_daily_lag3,gpr_daily_lag4,gpr_daily_lag5,gpr_daily_lag6,gpr_daily_lag7,guardian_sentiment_mean_lag1,guardian_sentiment_mean_lag2,guardian_sentiment_mean_lag3,guardian_sentiment_mean_lag4,guardian_sentiment_mean_lag5,guardian_sentiment_mean_lag6,guardian_sentiment_mean_lag7,guardian_sentiment_min_lag1,guardian_sentiment_min_lag2,guardian_sentiment_min_lag3,guardian_sentiment_min_lag4,guardian_sentiment_min_lag5,guardian_sentiment_min_lag6,guardian_sentiment_min_lag7,guardian_sentiment_max_lag1,guardian_sentiment_max_lag2,guardian_sentiment_max_lag3,guardian_sentiment_max_lag4,guardian_sentiment_max_lag5,guardian_sentiment_max_lag6,guardian_sentiment_max_lag7,guardian_article_count_lag1,guardian_article_count_lag2,guardian_article_count_lag3,guardian_article_count_lag4,guardian_article_count_lag5,guardian_article_count_lag6,guardian_article_count_lag7,smard_mean_vol7d,smard_mean_vol30d,DCOILBRENTEU_vol7d,DCOILBRENTEU_vol30d,ttf_eur_mwh_vol7d,ttf_eur_mwh_vol30d,day_of_week,month,is_weekend,is_holiday,hormuz_state,state_evidence,state_event_id,state_open,state_restricted,state_severely_restricted,ttf_return,power_return,ttf_change,weekday
2024-05-05,54.15625,-0.97,111.92,40.61807969820293,83.6,1,1.077,1,68.83257293701172,0,30.53,1,51869.0,311879.25,225631.75,589380.0,0,,,,,0,0,0,75.14708333333333,77.80958333333334,36.41916666666666,4.385416666666667,69.38166666666667,80.79916666666666,12.987916666666669,83.6,83.6,84.81,83.55,88.23,88.44,89.95,1.077,1.077,1.0706,1.068,1.0684,1.0717,1.0686,30.53,30.53,30.915,28.73,29.12,27.994,28.885,358509.75,578186.25,904287.0,772257.75,616755.5,510649.25,760626.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.46179962158203,110.41893005371094,137.77406311035156,130.75924682617188,167.80361938476562,191.10968017578125,106.32933807373048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.55290374877546,28.2526308254618,2.8641037823722724,2.6885908157814917,1.0430940240125204,1.7941342768721371,6,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-20.990833333333327,0.0,6
2024-05-06,93.1775,74.71,143.99,19.899063174365555,83.6,1,1.0779,0,93.61604309082033,0,31.8,0,12637.25,119391.5,219683.5,351712.25,1,,,,,0,0,0,54.15625,75.14708333333333,77.80958333333334,36.41916666666666,4.385416666666667,69.38166666666667,80.79916666666666,83.6,83.6,83.6,84.81,83.55,88.23,88.44,1.077,1.077,1.077,1.0706,1.068,1.0684,1.0717,30.53,30.53,30.53,30.915,28.73,29.12,27.994,589380.0,358509.75,578186.25,904287.0,772257.75,616755.5,510649.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.83257293701172,86.46179962158203,110.41893005371094,137.77406311035156,130.75924682617188,167.80361938476562,191.10968017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.93414054023761,28.14898485501147,2.752664510028556,2.903913510790709,1.1181562843645152,1.7040173168401695,0,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,4.159842777595801,39.021249999999995,1.2699999999999996,0
2024-05-07,93.0375,65.53,151.05,21.54518795260426,82.69,0,1.0767,0,176.26507568359375,0,31.065,0,10716.0,130408.75,175758.25,316883.0,1,,,,,0,0,0,93.1775,54.15625,75.14708333333333,77.80958333333334,36.41916666666666,4.385416666666667,69.38166666666667,83.6,83.6,83.6,83.6,84.81,83.55,88.23,1.0779,1.077,1.077,1.077,1.0706,1.068,1.0684,31.8,30.53,30.53,30.53,30.915,28.73,29.12,351712.25,589380.0,358509.75,578186.25,904287.0,772257.75,616755.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.61604309082033,68.83257293701172,86.46179962158203,110.41893005371094,137.77406311035156,130.75924682617188,167.80361938476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01557455042493,28.04788652690765,2.243014553167965,3.0205422364685948,1.1329799099118003,1.623116056997146,1,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-2.3113207547169834,-0.14000000000000057,-0.7349999999999994,1
2024-05-08,91.82333333333334,66.58,134.42,18.94973457808077,82.44,0,1.0755,0,163.58358764648438,0,30.61,0,2844.0,77275.5,244484.25,324603.75,1,,,,,0,0,0,93.0375,93.1775,54.15625,75.14708333333333,77.80958333333334,36.41916666666666,4.385416666666667,82.69,83.6,83.6,83.6,83.6,84.81,83.55,1.0767,1.0779,1.077,1.077,1.077,1.0706,1.068,31.065,31.8,30.53,30.53,30.53,30.915,28.73,316883.0,351712.25,589380.0,358509.75,578186.25,904287.0,772257.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.26507568359375,93.61604309082033,68.83257293701172,86.46179962158203,110.41893005371094,137.77406311035156,130.75924682617188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.64325553254073,27.31685126385464,1.7375434218649788,3.101554319271885,1.052282666205633,1.5656594233370948,2,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-1.4646708514405304,-1.2141666666666566,-0.45500000000000185,2
2024-05-09,61.86208333333334,-2.03,132.79,45.208174614695,83.27,0,1.0771,0,145.39895629882812,0,30.865,0,11858.25,37493.0,361157.5,410508.75,0,,,,,0,0,0,91.82333333333334,93.0375,93.1775,54.15625,75.14708333333333,77.80958333333334,36.41916666666666,82.44,82.69,83.6,83.6,83.6,83.6,84.81,1.0755,1.0767,1.0779,1.077,1.077,1.077,1.0706,30.61,31.065,31.8,30.53,30.53,30.53,30.915,324603.75,316883.0,351712.25,589380.0,358509.75,578186.25,904287.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.58358764648438,176.26507568359375,93.61604309082033,68.83257293701172,86.46179962158203,110.41893005371094,137.77406311035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.863116475108253,27.50922676310805,0.6172211149751251,3.202704406783914,0.9368049805063328,1.459952496471442,3,5,0,1,open,pre-event baseline (not a physical closure claim),,1,0,0,0.8330610911466918,-29.96125,0.254999999999999,3
2024-05-10,75.99,0.02,170.72,47.01069600772184,83.39,0,1.0773,0,185.2792205810547,0,30.03,0,8624.5,42135.0,359964.75,410724.25,0,,,,,0,0,0,61.86208333333334,91.82333333333334,93.0375,93.1775,54.15625,75.14708333333333,77.80958333333334,83.27,82.44,82.69,83.6,83.6,83.6,83.6,1.0771,1.0755,1.0767,1.0779,1.077,1.077,1.077,30.865,30.61,31.065,31.8,30.53,30.53,30.53,410508.75,324603.75,316883.0,351712.25,589380.0,358509.75,578186.25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.39895629882812,163.58358764648438,176.26507568359375,93.61604309082033,68.83257293701172,86.46179962158203,110.41893005371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.729764383161749,27.47722833924248,0.7672616738764736,3.325881509627728,0.4686187912379836,1.4123599407721863,4,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-2.7053296614287903,14.127916666666657,-0.8349999999999973,4
2024-05-11,53.65083333333334,-24.23,122.5,49.49008806485059,83.39,1,1.0773,1,106.0021743774414,0,30.03,1,10878.0,90544.0,362319.25,463741.25,0,,,,,0,0,0,75.99,61.86208333333334,91.82333333333334,93.0375,93.1775,54.15625,75.14708333333333,83.39,83.27,82.44,82.69,83.6,83.6,83.6,1.0773,1.0771,1.0755,1.0767,1.0779,1.077,1.077,30.03,30.865,30.61,31.065,31.8,30.53,30.53,410724.25,410508.75,324603.75,316883.0,351712.25,589380.0,358509.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.2792205810547,145.39895629882812,163.58358764648438,176.26507568359375,93.61604309082033,68.83257293701172,86.46179962158203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.751246491056069,27.524978945348963,0.4932448440680872,3.3567564393466283,0.467919661476829,1.3246578517251475,5,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-22.339166666666657,0.0,5
2024-05-12,1.7812500000000009,-135.45,75.74,63.37683449450184,83.39,1,1.0773,1,54.009254455566406,0,30.03,1,60567.25,228365.5,372574.75,661507.5,0,,,,,0,0,0,53.65083333333334,75.99,61.86208333333334,91.82333333333334,93.0375,93.1775,54.15625,83.39,83.39,83.27,82.44,82.69,83.6,83.6,1.0773,1.0773,1.0771,1.0755,1.0767,1.0779,1.077,30.03,30.03,30.865,30.61,31.065,31.8,30.53,463741.25,410724.25,410508.75,324603.75,316883.0,351712.25,589380.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0021743774414,185.2792205810547,145.39895629882812,163.58358764648438,176.26507568359375,93.61604309082033,68.83257293701172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.26831904634226,27.59256172360729,0.4749636577673655,3.379674472522677,0.5545450731618222,1.1930206947744295,6,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-51.86958333333334,0.0,6
2024-05-13,46.41458333333333,-2.69,146.18,44.38229494028747,83.18,0,1.0796,0,177.1075897216797,0,29.58,0,100803.0,312975.75,363992.0,777770.75,0,,,,,0,0,0,1.7812500000000009,53.65083333333334,75.99,61.86208333333334,91.82333333333334,93.0375,93.1775,83.39,83.39,83.39,83.27,82.44,82.69,83.6,1.0773,1.0773,1.0773,1.0771,1.0755,1.0767,1.0779,30.03,30.03,30.03,30.865,30.61,31.065,31.8,661507.5,463741.25,410724.25,410508.75,324603.75,316883.0,351712.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.009254455566406,106.0021743774414,185.2792205810547,145.39895629882812,163.58358764648438,176.26507568359375,93.61604309082033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9584185196236,30.01943880459878,0.4536413519508101,3.383171266147112,0.6198281252369475,1.1823257442500277,0,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-1.4985014985015033,44.63333333333333,-0.45000000000000284,0
2024-05-14,27.682916666666667,-42.95,93.47,40.26674336916224,81.0,0,1.0818,0,154.67242431640625,0,29.67,0,104785.75,417343.25,388283.0,910412.0,0,,,,,0,0,0,46.41458333333333,1.7812500000000009,53.65083333333334,75.99,61.86208333333334,91.82333333333334,93.0375,83.18,83.39,83.39,83.39,83.27,82.44,82.69,1.0796,1.0773,1.0773,1.0773,1.0771,1.0755,1.0767,29.58,30.03,30.03,30.03,30.865,30.61,31.065,777770.75,661507.5,463741.25,410724.25,410508.75,324603.75,316883.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.1075897216797,54.009254455566406,106.0021743774414,185.2792205810547,145.39895629882812,163.58358764648438,176.26507568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.555973413689888,28.67634992176621,0.4288245284492972,3.2753553637143136,0.6700364240820683,1.1799299102500076,1,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.30425963488844854,-18.731666666666666,0.09000000000000341,1
2024-05-15,42.93208333333334,-11.18,110.2,37.48227789690189,79.98,0,1.086,0,129.21363830566406,0,29.735,0,71637.5,442926.5,316905.25,831469.25,0,,,,,0,0,0,27.682916666666667,46.41458333333333,1.7812500000000009,53.65083333333334,75.99,61.86208333333334,91.82333333333334,81.0,83.18,83.39,83.39,83.39,83.27,82.44,1.0818,1.0796,1.0773,1.0773,1.0773,1.0771,1.0755,29.67,29.58,30.03,30.03,30.03,30.865,30.61,910412.0,777770.75,661507.5,463741.25,410724.25,410508.75,324603.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.67242431640625,177.1075897216797,54.009254455566406,106.0021743774414,185.2792205810547,145.39895629882812,163.58358764648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.007109196238854,28.0959285556727,0.3853446200477802,3.137165515438377,0.537884967412414,1.1825261096479631,2,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.21907650825749858,15.249166666666671,0.06499999999999773,2
2024-05-16,49.55875,-0.71,109.91,35.66866440040467,81.65,0,1.0875,0,124.90009307861328,0,30.25,0,62202.0,412274.0,287407.5,761883.5,0,,,,,0,0,0,42.93208333333334,27.682916666666667,46.41458333333333,1.7812500000000009,53.65083333333334,75.99,61.86208333333334,79.98,81.0,83.18,83.39,83.39,83.39,83.27,1.086,1.0818,1.0796,1.0773,1.0773,1.0773,1.0771,29.735,29.67,29.58,30.03,30.03,30.03,30.865,831469.25,910412.0,777770.75,661507.5,463741.25,410724.25,410508.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.21363830566406,154.67242431640625,177.1075897216797,54.009254455566406,106.0021743774414,185.2792205810547,145.39895629882812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1192476623164,28.398017258270013,0.8896601812515542,3.0602430412069666,0.4678738638287621,1.1823805502106297,3,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,1.7319656969900787,6.626666666666665,0.5150000000000006,3
2024-05-17,69.01291666666667,28.24,107.94,21.772367904448675,82.24,0,1.0869,0,181.6569366455078,0,30.769,0,60925.25,415507.5,206881.75,683314.5,0,,,,,0,0,0,49.55875,42.93208333333334,27.682916666666667,46.41458333333333,1.7812500000000009,53.65083333333334,75.99,81.65,79.98,81.0,83.18,83.39,83.39,83.39,1.0875,1.086,1.0818,1.0796,1.0773,1.0773,1.0773,30.25,29.735,29.67,29.58,30.03,30.03,30.03,761883.5,831469.25,910412.0,777770.75,661507.5,463741.25,410724.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.90009307861328,129.21363830566406,154.67242431640625,177.1075897216797,54.009254455566406,106.0021743774414,185.2792205810547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.05349986610664,28.496807251607898,1.4160138551951296,3.1443388464986435,0.429328101946258,1.1706065507038983,4,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,1.715702479338832,19.454166666666666,0.5189999999999984,4
2024-05-18,55.80375,-2.79,131.66,41.35900583412223,82.24,1,1.0869,1,110.9231185913086,0,30.769,1,45485.5,141583.75,258475.75,445545.0,0,,,,,0,0,0,69.01291666666667,49.55875,42.93208333333334,27.682916666666667,46.41458333333333,1.7812500000000009,53.65083333333334,82.24,81.65,79.98,81.0,83.18,83.39,83.39,1.0869,1.0875,1.086,1.0818,1.0796,1.0773,1.0773,30.769,30.25,29.735,29.67,29.58,30.03,30.03,683314.5,761883.5,831469.25,910412.0,777770.75,661507.5,463741.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.6569366455078,124.90009307861328,129.21363830566406,154.67242431640625,177.1075897216797,54.009254455566406,106.0021743774414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.463927243404854,27.641577568231863,1.404252046298372,3.0689026268887214,0.2434596868494155,1.0242645110052924,5,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-13.209166666666668,0.0,5
2024-05-19,52.50291666666666,-15.13,122.86,46.89115708598283,82.24,1,1.0869,1,98.48174285888672,0,30.769,1,44620.25,73880.25,264714.75,383215.25,1,,,,,0,0,0,55.80375,69.01291666666667,49.55875,42.93208333333334,27.682916666666667,46.41458333333333,1.7812500000000009,82.24,82.24,81.65,79.98,81.0,83.18,83.39,1.0869,1.0869,1.0875,1.086,1.0818,1.0796,1.0773,30.769,30.769,30.25,29.735,29.67,29.58,30.03,445545.0,683314.5,761883.5,831469.25,910412.0,777770.75,661507.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.9231185913086,181.6569366455078,124.90009307861328,129.21363830566406,154.67242431640625,177.1075897216797,54.009254455566406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.680118911544483,27.004332968612108,1.3177433813368178,3.035307574028806,0.4104064768782595,1.006519724184071,6,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-3.300833333333344,0.0,6
2024-05-20,64.97916666666667,-0.33,135.9,45.00152972440195,81.91,0,1.0861,0,135.07557678222656,0,31.77,0,43759.75,70353.5,345050.0,459163.25,0,,,,,0,0,0,52.50291666666666,55.80375,69.01291666666667,49.55875,42.93208333333334,27.682916666666667,46.41458333333333,82.24,82.24,82.24,81.65,79.98,81.0,83.18,1.0869,1.0869,1.0869,1.0875,1.086,1.0818,1.0796,30.769,30.769,30.769,30.25,29.735,29.67,29.58,383215.25,445545.0,683314.5,761883.5,831469.25,910412.0,777770.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.48174285888672,110.9231185913086,181.6569366455078,124.90009307861328,129.21363830566406,154.67242431640625,177.1075897216797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63061590743882,27.05881208498186,1.1991643916096848,3.0331816496100776,0.5015860559282662,0.921218261356472,0,5,0,1,open,pre-event baseline (not a physical closure claim),,1,0,0,3.253274399558004,12.476250000000014,1.0010000000000012,0
2024-05-21,79.81333333333333,28.47,126.98,24.03027034291589,81.22,0,1.0855,0,165.28404235839844,0,33.005,0,78675.0,340891.5,227218.25,646784.75,0,,,,,0,0,0,64.97916666666667,52.50291666666666,55.80375,69.01291666666667,49.55875,42.93208333333334,27.682916666666667,81.91,82.24,82.24,82.24,81.65,79.98,81.0,1.0861,1.0869,1.0869,1.0869,1.0875,1.086,1.0818,31.77,30.769,30.769,30.769,30.25,29.735,29.67,459163.25,383215.25,445545.0,683314.5,761883.5,831469.25,910412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.07557678222656,98.48174285888672,110.9231185913086,181.6569366455078,124.90009307861328,129.21363830566406,154.67242431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.855164944647017,27.05175606554692,1.0375773063613485,3.0307312762692398,0.5556418854216809,0.9215462773938592,1,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,3.887315077116793,14.834166666666661,1.235000000000003,1
2024-05-22,85.84458333333333,54.12,154.88,28.178028440175908,79.9,0,1.0836,0,140.05340576171875,0,34.39,0,77924.75,290608.0,200066.75,568599.5,0,,,,,0,0,0,79.81333333333333,64.97916666666667,52.50291666666666,55.80375,69.01291666666667,49.55875,42.93208333333334,81.22,81.91,82.24,82.24,82.24,81.65,79.98,1.0855,1.0861,1.0869,1.0869,1.0869,1.0875,1.086,33.005,31.77,30.769,30.769,30.769,30.25,29.735,646784.75,459163.25,383215.25,445545.0,683314.5,761883.5,831469.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.28404235839844,135.07557678222656,98.48174285888672,110.9231185913086,181.6569366455078,124.90009307861328,129.21363830566406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.705510505845115,27.19374366922612,0.8476718817190063,3.0259894173664943,0.7255938783254668,0.968813190893756,2,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,4.196333888804715,6.03125,1.384999999999998,2
2024-05-23,93.86791666666666,45.31,180.06,33.94242695572796,79.25,0,1.0827,0,101.83300018310548,0,35.23,0,22527.25,123889.25,304656.25,451072.75,0,,,,,0,0,0,85.84458333333333,79.81333333333333,64.97916666666667,52.50291666666666,55.80375,69.01291666666667,49.55875,79.9,81.22,81.91,82.24,82.24,82.24,81.65,1.0836,1.0855,1.0861,1.0869,1.0869,1.0869,1.0875,34.39,33.005,31.77,30.769,30.769,30.769,30.25,568599.5,646784.75,459163.25,383215.25,445545.0,683314.5,761883.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05340576171875,165.28404235839844,135.07557678222656,98.48174285888672,110.9231185913086,181.6569366455078,124.90009307861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.834207828492268,26.72263314822644,0.8251262529714782,3.030824325483913,1.0751040038621027,1.106465099355201,3,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,2.4425705146844834,8.023333333333326,0.8399999999999963,3
2024-05-24,102.19416666666666,84.27,129.99,14.014634871437432,78.92,0,1.0852,0,116.63970947265624,0,34.115,0,17123.0,94565.75,249844.0,361532.75,1,,,,,0,0,0,93.86791666666666,85.84458333333333,79.81333333333333,64.97916666666667,52.50291666666666,55.80375,69.01291666666667,79.25,79.9,81.22,81.91,82.24,82.24,82.24,1.0827,1.0836,1.0855,1.0861,1.0869,1.0869,1.0869,35.23,34.39,33.005,31.77,30.769,30.769,30.769,451072.75,568599.5,646784.75,459163.25,383215.25,445545.0,683314.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.83300018310548,140.05340576171875,165.28404235839844,135.07557678222656,98.48174285888672,110.9231185913086,181.6569366455078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.443013103947282,26.55677348479785,0.8520647192107542,3.098873655221432,1.5078838214928978,1.3476934761830202,4,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-3.164916264547246,8.326250000000002,-1.1149999999999949,4
2024-05-25,72.25625000000001,0.0,136.95,43.70282169902215,78.92,1,1.0852,1,91.41826629638672,0,34.115,1,41013.75,58180.5,293455.5,392649.75,0,,,,,0,0,0,102.19416666666666,93.86791666666666,85.84458333333333,79.81333333333333,64.97916666666667,52.50291666666666,55.80375,78.92,79.25,79.9,81.22,81.91,82.24,82.24,1.0852,1.0827,1.0836,1.0855,1.0861,1.0869,1.0869,34.115,35.23,34.39,33.005,31.77,30.769,30.769,361532.75,451072.75,568599.5,646784.75,459163.25,383215.25,445545.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.63970947265624,101.83300018310548,140.05340576171875,165.28404235839844,135.07557678222656,98.48174285888672,110.9231185913086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13558479612261,26.91604102634817,1.237630224032213,3.1362034299474097,1.8579126280332487,1.5825236825230296,5,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-29.937916666666652,0.0,5
2024-05-26,57.93,-23.88,121.1,51.08209139091277,78.92,1,1.0852,1,121.3052978515625,0,34.115,1,19751.25,98141.5,336993.5,454886.25,0,,,,,0,0,0,72.25625000000001,102.19416666666666,93.86791666666666,85.84458333333333,79.81333333333333,64.97916666666667,52.50291666666666,78.92,78.92,79.25,79.9,81.22,81.91,82.24,1.0852,1.0852,1.0827,1.0836,1.0855,1.0861,1.0869,34.115,34.115,35.23,34.39,33.005,31.77,30.769,392649.75,361532.75,451072.75,568599.5,646784.75,459163.25,383215.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.41826629638672,116.63970947265624,101.83300018310548,140.05340576171875,165.28404235839844,135.07557678222656,98.48174285888672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.079968619966568,26.47292715162765,1.4318802157968595,3.119985190060645,1.802146867878752,1.6909960283262644,6,5,1,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,-14.326250000000009,0.0,6
2024-05-27,106.88166666666666,72.96,221.46,39.58062829506227,78.92,1,1.0852,1,145.42979431152344,0,34.115,1,44576.0,96140.5,270309.5,411026.0,0,,,,,0,0,0,57.93,72.25625000000001,102.19416666666666,93.86791666666666,85.84458333333333,79.81333333333333,64.97916666666667,78.92,78.92,78.92,79.25,79.9,81.22,81.91,1.0852,1.0852,1.0852,1.0827,1.0836,1.0855,1.0861,34.115,34.115,34.115,35.23,34.39,33.005,31.77,454886.25,392649.75,361532.75,451072.75,568599.5,646784.75,459163.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3052978515625,91.41826629638672,116.63970947265624,101.83300018310548,140.05340576171875,165.28404235839844,135.07557678222656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.760627839577548,26.091351846073824,1.4296702916640291,3.119274893634703,1.584455111409485,1.7965269396328791,0,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,0.0,48.95166666666666,0.0,0
2024-05-28,90.75166666666668,55.25,144.31,23.2882010929339,81.34,0,1.0879,0,143.45765686035156,0,33.535,0,23700.25,157012.0,265403.5,446115.75,0,,,,,0,0,0,106.88166666666666,57.93,72.25625000000001,102.19416666666666,93.86791666666666,85.84458333333333,79.81333333333333,78.92,78.92,78.92,78.92,79.25,79.9,81.22,1.0852,1.0852,1.0852,1.0852,1.0827,1.0836,1.0855,34.115,34.115,34.115,34.115,35.23,34.39,33.005,411026.0,454886.25,392649.75,361532.75,451072.75,568599.5,646784.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.42979431152344,121.3052978515625,91.41826629638672,116.63970947265624,101.83300018310548,140.05340576171875,165.28404235839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19418402981766,27.37561344707398,1.2299419266236813,2.960521486369443,1.1136127394228008,1.8583188264984607,1,5,0,0,open,pre-event baseline (not a physical closure claim),,1,0,0,-1.7001319067858844,-16.12999999999998,-0.5800000000000054,1
