fold_id,period,date,actual,A_price_calendar_abs_err,B_plus_fundamentals_abs_err,C_plus_hormuz_abs_err,D_plus_interactions_abs_err
194,BASELINE,2025-09-16,19.5225,64.00557614857337,54.356467280091756,54.356467280091756,55.93855113641548
195,BASELINE,2025-09-23,103.0875,11.089663939134937,10.261151183693968,10.261151183693968,10.064780317632739
196,BASELINE,2025-09-30,136.16625,12.885062516977058,20.508550274581893,20.83828802970457,21.442435027876556
197,BASELINE,2025-10-07,137.95666666666668,48.27863785500658,48.85517288175649,48.85517288175649,48.866910636066464
198,BASELINE,2025-10-14,156.13875,23.593004055358676,30.258218263375383,30.258218263375383,30.858165133071736
199,BASELINE,2025-10-21,67.8075,42.98622857726447,28.051315630058753,28.051315630058753,28.344881092065435
200,BASELINE,2025-10-28,66.67416666666666,10.855591974073917,9.04669075330851,9.04669075330851,8.13532369283098
201,BASELINE,2025-11-04,73.55416666666666,5.80242355564026,8.411686891457109,8.206376421206244,8.543795477083492
202,BASELINE,2025-11-11,96.88791666666668,14.017954305637105,10.865692021439074,9.756614432951693,11.44642137178431
203,BASELINE,2025-11-18,101.96541666666668,7.961108917351183,6.29868354301145,6.470989310045127,6.078972337007386
204,BASELINE,2025-11-25,220.51791666666668,97.0298441489276,99.96728032339735,99.74847244786535,102.31176869993556
205,BASELINE,2025-12-02,100.37041666666666,1.509864453618448,11.888226773590276,9.449593944164747,11.1020113721178
206,BASELINE,2025-12-09,91.57458333333334,2.4057859589925243,10.868943882734868,9.978550558709642,11.449688237868116
207,BASELINE,2025-12-16,106.74458333333332,17.658138193340122,20.477834973697,17.72804410867029,18.698563550082895
208,BASELINE,2025-12-23,74.73291666666667,17.525572725598934,15.851792316561614,15.851792316561614,16.81939618538324
209,BASELINE,2025-12-30,87.76125,1.4626444265539362,1.2996227062966312,1.5964910222274398,2.493610708280258
210,BASELINE,2026-01-06,127.42541666666666,5.1832517617721265,9.689697200311855,9.388818087749769,8.151711848947059
211,BASELINE,2026-01-13,105.71,0.6648136067381074,5.032151016032884,3.0583081601598394,2.12450576583025
212,BASELINE,2026-01-20,156.17125,20.777471358189587,27.7174892145523,25.828269286744415,24.04612475282707
213,BASELINE,2026-01-27,130.6075,8.587134950424058,2.0746712282148962,3.4316951258486768,4.9434690821864535
214,BASELINE,2026-02-03,98.47708333333333,16.958356611993835,12.94645259818651,13.944117361048953,13.020631592417047
215,BASELINE,2026-02-10,116.84541666666668,8.864510616198814,6.840263459870869,9.486954533624612,9.235169552152598
216,BASELINE,2026-02-17,97.58041666666666,4.7664467232026055,0.9979104226615334,0.4010962282730617,0.38642253608099963
217,BASELINE,2026-02-24,114.79541666666668,32.11923641005991,32.44599830512624,33.85525910635491,32.819193386741645
218,SHOCK_2026,2026-03-03,106.52583333333332,12.063593270732866,12.913536418052729,10.353609439427913,9.815087873624677
219,SHOCK_2026,2026-03-10,139.92208333333335,11.698972534414622,8.008554822024564,9.339067697899878,6.775761494161486
220,SHOCK_2026,2026-03-17,126.15833333333336,34.625441427798776,30.006647046612017,29.840075519320393,29.87542814126155
221,SHOCK_2026,2026-03-24,76.80875,56.74094084787899,58.375889283258005,60.53524892509475,61.585543882597165
222,SHOCK_2026,2026-03-31,117.82958333333332,47.19594550586085,32.95433445954215,31.72999127959804,33.51562653184952
223,SHOCK_2026,2026-04-07,89.88833333333334,6.988889943001126,11.653264280084827,8.176228999794304,9.291726845673097
224,SHOCK_2026,2026-04-14,138.08875,17.05402678792997,15.261772008044161,14.17021524225207,12.81452895262548
225,SHOCK_2026,2026-04-21,82.57208333333334,22.064576479209038,20.119677292748932,21.196328825338284,21.234858289234495
226,SHOCK_2026,2026-04-28,70.64583333333333,21.10418734977138,28.287333070740146,29.03242512520802,29.417086294300162
227,SHOCK_2026,2026-05-05,128.73125000000002,10.461980308890858,2.9834783254505055,3.6389259440163926,1.7368008681011275
228,SHOCK_2026,2026-05-12,93.30625,25.35440460114968,20.977558933706277,21.672394183430995,22.035653614289856
229,SHOCK_2026,2026-05-19,128.11875,4.547010085390028,4.71732339527388,3.1615727813235424,2.97045403087526
230,SHOCK_2026,2026-05-26,97.86875,3.3655341857545977,1.6471324829313687,1.162802991735333,0.9866094508180652
231,SHOCK_2026,2026-06-02,122.0225,16.35967515018747,14.107599198700782,14.491893263804215,14.613278645806403
232,SHOCK_2026,2026-06-09,96.87583333333332,20.388491955049886,18.856580696225336,18.987922699169715,18.71380424312885
233,SHOCK_2026,2026-06-16,113.07958333333332,19.99164966350017,17.901733819560775,17.865991981448033,19.123570002721223
234,SHOCK_2026,2026-06-23,174.91291666666666,57.74469906376747,57.11380012905147,57.593312317914126,57.268332438258554
235,SHOCK_2026,2026-06-30,187.32791666666665,45.29514136891254,53.469903481976104,52.94230006460751,51.638586131681535
236,SHOCK_2026,2026-07-07,72.80125,31.282817349723388,32.46209426880135,31.903511718115467,31.59466855351353
237,SHOCK_2026,2026-07-14,123.96958333333332,6.991337679087181,7.0132836211455185,6.265934482422267,7.8260198551409275
238,SHOCK_2026,2026-07-21,112.96,3.391685247186544,11.947282749366167,14.711284579769881,12.459062191200005
239,SHOCK_2026,2026-07-28,116.82416666666668,23.894825879271224,5.554863906273042,4.632186340643074,5.190962841982412
240,SHOCK_2026,2026-08-04,149.78958333333333,20.552875758085406,6.517395679551214,6.320309962824325,7.769285964962592
241,SHOCK_2026,2026-08-11,110.3825,8.285271122732354,8.954900967028806,9.137423436333705,10.3684891100702
242,SHOCK_2026,2026-08-18,163.92958333333334,2.1682692575776628,4.600729171181968,5.183678563825453,3.384318841313103
243,SHOCK_2026,2026-08-25,141.42791666666668,0.4328071464839809,9.239807060059633,9.863653344272905,9.657528821189487
244,SHOCK_2026,2026-09-01,143.80125,29.795877626758013,15.611352301851127,14.177285127591261,13.00904322698878
