fold_id,period,variable,coef,pvalue
170,BASELINE,d_DCOILBRENTEU_lag2,-0.09285497155213138,0.7165592341398747
170,BASELINE,d_gpr_daily_lag2,0.016634325098867368,0.4212914593552901
170,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
171,BASELINE,d_ttf_eur_mwh_lag2,1.563352622205912,1.5298320756172256e-145
171,BASELINE,d_DCOILBRENTEU_lag2,-0.09108378023286906,0.7213497468431613
171,BASELINE,d_gpr_daily_lag2,0.015955022273045256,0.43850229027433285
171,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
172,BASELINE,d_ttf_eur_mwh_lag2,1.5637702157139155,1.02414001764716e-146
172,BASELINE,d_DCOILBRENTEU_lag2,-0.09133316733740363,0.7196742016850601
172,BASELINE,d_gpr_daily_lag2,0.015476755004534512,0.4503614370703296
172,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
173,BASELINE,d_ttf_eur_mwh_lag2,1.5650419384545535,1.2176653835589545e-148
173,BASELINE,d_DCOILBRENTEU_lag2,-0.08331902082787158,0.7421605101268962
173,BASELINE,d_gpr_daily_lag2,0.015809548646750216,0.43902461280979566
173,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
174,BASELINE,d_ttf_eur_mwh_lag2,1.5657047649758549,5.662666711938823e-150
174,BASELINE,d_DCOILBRENTEU_lag2,-0.08396037273769787,0.7388221820000815
174,BASELINE,d_gpr_daily_lag2,0.01612923130308338,0.4279404006357823
174,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
175,BASELINE,d_ttf_eur_mwh_lag2,1.5662308435960173,1.5233841707560808e-151
175,BASELINE,d_DCOILBRENTEU_lag2,-0.07005565061845793,0.7801658777815528
175,BASELINE,d_gpr_daily_lag2,0.015203599849501091,0.45311705840594796
175,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
176,BASELINE,d_ttf_eur_mwh_lag2,1.5665457536204375,5.535558147288121e-153
176,BASELINE,d_DCOILBRENTEU_lag2,-0.06424586974321758,0.7971164938885809
176,BASELINE,d_gpr_daily_lag2,0.015711132300805793,0.4362138713902415
176,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
177,BASELINE,d_ttf_eur_mwh_lag2,1.5664409188157993,3.3169901869948534e-154
177,BASELINE,d_DCOILBRENTEU_lag2,-0.06465391524749972,0.7950464765134371
177,BASELINE,d_gpr_daily_lag2,0.01542231864127758,0.44271034739534254
177,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
178,BASELINE,d_ttf_eur_mwh_lag2,1.567140158021964,1.8585749450460854e-155
178,BASELINE,d_DCOILBRENTEU_lag2,-0.06126133102313454,0.8052139304643804
178,BASELINE,d_gpr_daily_lag2,0.016401033693762303,0.4124135554359507
178,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
179,BASELINE,d_ttf_eur_mwh_lag2,1.5683388518790735,2.9888632491571643e-157
179,BASELINE,d_DCOILBRENTEU_lag2,-0.05495040506475549,0.8242281885967581
179,BASELINE,d_gpr_daily_lag2,0.014429685277893303,0.4689304703217062
179,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
180,BASELINE,d_ttf_eur_mwh_lag2,1.5677181192307776,2.7991554002920376e-158
180,BASELINE,d_DCOILBRENTEU_lag2,-0.046212688778637455,0.8516633592139905
180,BASELINE,d_gpr_daily_lag2,0.014791228271131378,0.4563528505041511
180,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
181,BASELINE,d_ttf_eur_mwh_lag2,1.5684210488710297,1.4945543125864407e-160
181,BASELINE,d_DCOILBRENTEU_lag2,-0.03586031300195686,0.883974157673375
181,BASELINE,d_gpr_daily_lag2,0.013799705455941018,0.48506211651086406
181,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
182,BASELINE,d_ttf_eur_mwh_lag2,1.5692780727968003,3.107591722641141e-161
182,BASELINE,d_DCOILBRENTEU_lag2,-0.05363202217584904,0.8270948013593629
182,BASELINE,d_gpr_daily_lag2,0.013479430087946219,0.4932477288677807
182,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
183,BASELINE,d_ttf_eur_mwh_lag2,1.569126784277999,2.7100719426685157e-162
183,BASELINE,d_DCOILBRENTEU_lag2,-0.06824415881040115,0.7794378129925715
183,BASELINE,d_gpr_daily_lag2,0.013759917301313155,0.48148585536499056
183,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
184,BASELINE,d_ttf_eur_mwh_lag2,1.5677680236373859,2.6477767602019996e-163
184,BASELINE,d_DCOILBRENTEU_lag2,-0.06639858357411407,0.7843010389116853
184,BASELINE,d_gpr_daily_lag2,0.013938746482575292,0.47453786692993305
184,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
185,BASELINE,d_ttf_eur_mwh_lag2,1.5667319649932085,2.52400927422572e-164
185,BASELINE,d_DCOILBRENTEU_lag2,-0.06473065777734278,0.7888656371402069
185,BASELINE,d_gpr_daily_lag2,0.013945708967653663,0.47255664663588204
185,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
186,BASELINE,d_ttf_eur_mwh_lag2,1.5664545328334576,2.768748302378575e-165
186,BASELINE,d_DCOILBRENTEU_lag2,-0.0703102402741735,0.770318756667126
186,BASELINE,d_gpr_daily_lag2,0.013963354779321589,0.47028037488042607
186,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
187,BASELINE,d_ttf_eur_mwh_lag2,1.566455354967125,1.3533900471827132e-166
187,BASELINE,d_DCOILBRENTEU_lag2,-0.073923862421145,0.7578864489070308
187,BASELINE,d_gpr_daily_lag2,0.013969229786305283,0.4682668508554807
187,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
188,BASELINE,d_ttf_eur_mwh_lag2,1.5670125166893172,3.2576882819831506e-168
188,BASELINE,d_DCOILBRENTEU_lag2,-0.06733567836672642,0.7780520025263226
188,BASELINE,d_gpr_daily_lag2,0.013808254275028237,0.47173019076442324
188,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
189,BASELINE,d_ttf_eur_mwh_lag2,1.5673686873739492,1.6324314166609965e-169
189,BASELINE,d_DCOILBRENTEU_lag2,-0.06867421911781368,0.772966884609035
189,BASELINE,d_gpr_daily_lag2,0.013771242179126168,0.4713122864582958
189,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
190,BASELINE,d_ttf_eur_mwh_lag2,1.5667448230453578,1.3762538699431146e-170
190,BASELINE,d_DCOILBRENTEU_lag2,-0.07093430580001626,0.7646729125464551
190,BASELINE,d_gpr_daily_lag2,0.013459566324410217,0.47976908799091833
190,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
191,BASELINE,d_ttf_eur_mwh_lag2,1.566976942711238,5.847190668925842e-172
191,BASELINE,d_DCOILBRENTEU_lag2,-0.07255688202355352,0.7585416403288012
191,BASELINE,d_gpr_daily_lag2,0.013271839920655204,0.4841346962814228
191,BASELINE,d_guardian_sentiment_mean_lag2,0.0,1.0
192,BASELINE,d_ttf_eur_mwh_lag2,1.5662222777639456,8.808072913622591e-173
192,BASELINE,d_DCOILBRENTEU_lag2,-0.07875431964437689,0.7373960884224247
192,BASELINE,d_gpr_daily_lag2,0.012559585975246541,0.5062493664535209
192,BASELINE,d_guardian_sentiment_mean_lag2,0.0,
193,BASELINE,d_ttf_eur_mwh_lag2,1.552059676601788,1.0425486882552198e-184
193,BASELINE,d_DCOILBRENTEU_lag2,-0.10653650011053312,0.6343440239454696
193,BASELINE,d_gpr_daily_lag2,0.012811768751047815,0.501712947484316
193,BASELINE,d_guardian_sentiment_mean_lag2,-10.269940455452192,0.7202076324240807
194,BASELINE,d_ttf_eur_mwh_lag2,1.5734547190778807,1.4448194344949594e-180
194,BASELINE,d_DCOILBRENTEU_lag2,0.01663150603186089,0.9408402832195765
194,BASELINE,d_gpr_daily_lag2,0.011001501344223612,0.5641620143827086
194,BASELINE,d_guardian_sentiment_mean_lag2,-12.145775083257009,0.7836703393750482
195,BASELINE,d_ttf_eur_mwh_lag2,1.577462978556189,1.8832840023047035e-186
195,BASELINE,d_DCOILBRENTEU_lag2,0.011391506614584344,0.9598266172828691
195,BASELINE,d_gpr_daily_lag2,0.010773755958067613,0.5707922768655556
195,BASELINE,d_guardian_sentiment_mean_lag2,-4.151291426117584,0.7796078979782916
196,BASELINE,d_ttf_eur_mwh_lag2,1.5778737517181973,1.7343439910646987e-181
196,BASELINE,d_DCOILBRENTEU_lag2,-0.07746830034852001,0.7276516623111109
196,BASELINE,d_gpr_daily_lag2,0.010698981951256691,0.5721457363288329
196,BASELINE,d_guardian_sentiment_mean_lag2,-8.500485820903497,0.7902388992759516
197,BASELINE,d_ttf_eur_mwh_lag2,1.5736013097340449,2.1508043500209352e-185
197,BASELINE,d_DCOILBRENTEU_lag2,0.03852041834373588,0.8619535651434578
197,BASELINE,d_gpr_daily_lag2,0.008595387341009642,0.6487941437116727
197,BASELINE,d_guardian_sentiment_mean_lag2,-7.687767949733442,0.7693554370115935
198,BASELINE,d_ttf_eur_mwh_lag2,1.575879417331582,3.624732262163276e-188
198,BASELINE,d_DCOILBRENTEU_lag2,0.037466700774804164,0.8649304391292938
198,BASELINE,d_gpr_daily_lag2,0.00735246682548404,0.6954323286804075
198,BASELINE,d_guardian_sentiment_mean_lag2,-12.616869716188567,0.629537854932888
199,BASELINE,d_ttf_eur_mwh_lag2,1.57641361380666,1.8533068764338342e-194
199,BASELINE,d_DCOILBRENTEU_lag2,0.06732957398381997,0.7645696690480352
199,BASELINE,d_gpr_daily_lag2,0.007116860858506409,0.7040078481154814
199,BASELINE,d_guardian_sentiment_mean_lag2,-5.3559684214425,0.6877385934367497
200,BASELINE,d_ttf_eur_mwh_lag2,1.573285799838949,4.676625182172332e-187
200,BASELINE,d_DCOILBRENTEU_lag2,0.037408067241467495,0.8636452861724413
200,BASELINE,d_gpr_daily_lag2,0.007371314919138289,0.6934692048346351
200,BASELINE,d_guardian_sentiment_mean_lag2,-13.831413272161399,0.4555595681443627
201,BASELINE,d_ttf_eur_mwh_lag2,1.5804436539271245,3.282222892414141e-185
201,BASELINE,d_DCOILBRENTEU_lag2,-0.09297184024089061,0.6680799350777622
201,BASELINE,d_gpr_daily_lag2,0.007909185831016626,0.6719990058354777
201,BASELINE,d_guardian_sentiment_mean_lag2,-13.82225437483421,0.4521850569528516
202,BASELINE,d_ttf_eur_mwh_lag2,1.574106635227181,1.692992506364573e-190
202,BASELINE,d_DCOILBRENTEU_lag2,0.03973594031265197,0.8543426456662191
202,BASELINE,d_gpr_daily_lag2,0.0061781897671536945,0.7395522886584112
202,BASELINE,d_guardian_sentiment_mean_lag2,-13.931857162306892,0.44168273880657116
203,BASELINE,d_ttf_eur_mwh_lag2,1.5760170219920275,7.732007930977e-193
203,BASELINE,d_DCOILBRENTEU_lag2,0.043229208695994954,0.8414893832346556
203,BASELINE,d_gpr_daily_lag2,0.005710678118998927,0.7579326253209604
203,BASELINE,d_guardian_sentiment_mean_lag2,-12.468263230981012,0.5060469460575279
204,BASELINE,d_ttf_eur_mwh_lag2,1.576285032945715,1.5301753397948401e-195
204,BASELINE,d_DCOILBRENTEU_lag2,0.049752007025071626,0.8170062496387995
204,BASELINE,d_gpr_daily_lag2,0.0038091032991902102,0.8365244918885127
204,BASELINE,d_guardian_sentiment_mean_lag2,-14.487420060635493,0.3744041896580689
205,BASELINE,d_ttf_eur_mwh_lag2,1.574512088428851,4.0516068519566057e-159
205,BASELINE,d_DCOILBRENTEU_lag2,0.010900772869770734,0.9627759893956155
205,BASELINE,d_gpr_daily_lag2,0.00606367223081795,0.7403936251083634
205,BASELINE,d_guardian_sentiment_mean_lag2,-8.97002532778009,0.2021663680989454
206,BASELINE,d_ttf_eur_mwh_lag2,1.5759459153489497,8.426110327216493e-160
206,BASELINE,d_DCOILBRENTEU_lag2,0.008127364773257116,0.9722266166486254
206,BASELINE,d_gpr_daily_lag2,0.006210416532293591,0.7341756959552281
206,BASELINE,d_guardian_sentiment_mean_lag2,-8.943479010134782,0.20060819734644475
207,BASELINE,d_ttf_eur_mwh_lag2,1.5779117592926881,1.9338411149937924e-160
207,BASELINE,d_DCOILBRENTEU_lag2,0.024953261784813587,0.9154117992978139
207,BASELINE,d_gpr_daily_lag2,0.006145746384991127,0.7356256131187386
207,BASELINE,d_guardian_sentiment_mean_lag2,-4.743529449508025,0.2936569130698733
208,BASELINE,d_ttf_eur_mwh_lag2,1.5749858456352885,1.8975309677205806e-185
208,BASELINE,d_DCOILBRENTEU_lag2,-0.07338851089124315,0.7550223995117411
208,BASELINE,d_gpr_daily_lag2,0.006569848705216705,0.716463400826448
208,BASELINE,d_guardian_sentiment_mean_lag2,-0.26228197684439747,0.8344365884963261
209,BASELINE,d_ttf_eur_mwh_lag2,1.575000966176352,3.1337700505275727e-187
209,BASELINE,d_DCOILBRENTEU_lag2,-0.07338392539617707,0.7542507966168498
209,BASELINE,d_gpr_daily_lag2,0.0067211913075109885,0.7092309748666348
209,BASELINE,d_guardian_sentiment_mean_lag2,-0.149481794429596,0.8513082487542674
210,BASELINE,d_ttf_eur_mwh_lag2,1.5761360377817242,1.209816135184784e-187
210,BASELINE,d_DCOILBRENTEU_lag2,-0.0735776608742875,0.7535120055660035
210,BASELINE,d_gpr_daily_lag2,0.004586005236856477,0.7960147591578425
210,BASELINE,d_guardian_sentiment_mean_lag2,-0.25044671662494544,0.8358249825459483
211,BASELINE,d_ttf_eur_mwh_lag2,1.5786193403568056,4.930969777244622e-191
211,BASELINE,d_DCOILBRENTEU_lag2,-0.06836512212889638,0.7692393921572085
211,BASELINE,d_gpr_daily_lag2,0.003985982816392345,0.8222691160876954
211,BASELINE,d_guardian_sentiment_mean_lag2,-0.1789859167114685,0.8312920702990886
212,BASELINE,d_ttf_eur_mwh_lag2,1.5793443609935696,3.836941571054674e-192
212,BASELINE,d_DCOILBRENTEU_lag2,-0.06293578500690242,0.7864874729318434
212,BASELINE,d_gpr_daily_lag2,0.003557604933780503,0.8404476425964963
212,BASELINE,d_guardian_sentiment_mean_lag2,-0.23230622193386188,0.8024133985595157
213,BASELINE,d_ttf_eur_mwh_lag2,1.5808126822216755,3.787940656533667e-194
213,BASELINE,d_DCOILBRENTEU_lag2,-0.057641150139061445,0.8033619838306456
213,BASELINE,d_gpr_daily_lag2,0.002897142859583466,0.8692923758742328
213,BASELINE,d_guardian_sentiment_mean_lag2,-0.22800491134445428,0.7937196340958713
214,BASELINE,d_ttf_eur_mwh_lag2,1.5834474034328103,2.371774672209624e-195
214,BASELINE,d_DCOILBRENTEU_lag2,-0.04852556266641974,0.8339497409622589
214,BASELINE,d_gpr_daily_lag2,0.0030032755250783793,0.8645356329205445
214,BASELINE,d_guardian_sentiment_mean_lag2,-0.22235258789168158,0.7685548195133013
215,BASELINE,d_ttf_eur_mwh_lag2,1.580363504021669,1.0789287421529186e-196
215,BASELINE,d_DCOILBRENTEU_lag2,-0.0545003125338102,0.8126370024993196
215,BASELINE,d_gpr_daily_lag2,0.0037952317217368105,0.828128540815275
215,BASELINE,d_guardian_sentiment_mean_lag2,-0.2596484761810744,0.7707631103516783
216,BASELINE,d_ttf_eur_mwh_lag2,1.5815024063299035,1.5195598304416501e-198
216,BASELINE,d_DCOILBRENTEU_lag2,-0.05846434094436682,0.7984804464457621
216,BASELINE,d_gpr_daily_lag2,0.004047093404335461,0.8162435317021222
216,BASELINE,d_guardian_sentiment_mean_lag2,-0.3033496211363134,0.7708158263506353
217,BASELINE,d_ttf_eur_mwh_lag2,1.5805790103703843,1.643663703519606e-199
217,BASELINE,d_DCOILBRENTEU_lag2,-0.060532462901835005,0.7904938272678301
217,BASELINE,d_gpr_daily_lag2,0.00420975886988884,0.8084577258361734
217,BASELINE,d_guardian_sentiment_mean_lag2,-0.409816650307288,0.7742845840786963
218,SHOCK_2026,d_ttf_eur_mwh_lag2,1.580479750169916,3.110617683151403e-201
218,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.06081002752120025,0.7884498187697567
218,SHOCK_2026,d_gpr_daily_lag2,0.0035903058040970878,0.8357694662888973
218,SHOCK_2026,d_guardian_sentiment_mean_lag2,-0.34235393722072405,0.7792465523537078
219,SHOCK_2026,d_ttf_eur_mwh_lag2,1.587868794853167,3.324418913939758e-200
219,SHOCK_2026,d_DCOILBRENTEU_lag2,0.025728931298143735,0.9074932027824746
219,SHOCK_2026,d_gpr_daily_lag2,0.005955782550169204,0.7293535425636579
219,SHOCK_2026,d_guardian_sentiment_mean_lag2,-5.90968367741384,0.3271976775506077
220,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5755140069314941,5.871304393463695e-199
220,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.09663594641999947,0.6561443847569621
220,SHOCK_2026,d_gpr_daily_lag2,0.0031357757020966195,0.8543887811859191
220,SHOCK_2026,d_guardian_sentiment_mean_lag2,-0.40960538372790267,0.8083835796244863
221,SHOCK_2026,d_ttf_eur_mwh_lag2,1.575265223256082,5.3780160993573745e-202
221,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.034595238816643344,0.8700113573550107
221,SHOCK_2026,d_gpr_daily_lag2,0.00351576866665947,0.8365893436602209
221,SHOCK_2026,d_guardian_sentiment_mean_lag2,-0.7541226270643987,0.7471544531739722
222,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5757166454898575,5.294899437926076e-189
222,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.07424587387345231,0.7216769400861143
222,SHOCK_2026,d_gpr_daily_lag2,0.005178483982040432,0.7601357459675268
222,SHOCK_2026,d_guardian_sentiment_mean_lag2,-7.521532156353106,0.23434820068297313
223,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5840223677947303,2.551122415600785e-224
223,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.18116425834100264,0.3607435263028018
223,SHOCK_2026,d_gpr_daily_lag2,0.005593721987672504,0.74105803332168
223,SHOCK_2026,d_guardian_sentiment_mean_lag2,-7.51100942329274,0.33979334636235803
224,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5767175397353814,1.3758112871361094e-189
224,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.12491582511208268,0.5308127729508241
224,SHOCK_2026,d_gpr_daily_lag2,0.002982483172232185,0.8586584240712026
224,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.772683397235525,0.17639903329404183
225,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5846025856393489,2.2180056962667444e-231
225,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.1487967329175065,0.443077657725125
225,SHOCK_2026,d_gpr_daily_lag2,0.0019200225373206899,0.9082666522679699
225,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.81404392436413,0.25458970678929393
226,SHOCK_2026,d_ttf_eur_mwh_lag2,1.583402714693666,3.706610412851701e-222
226,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.200749932612768,0.29720770039580857
226,SHOCK_2026,d_gpr_daily_lag2,0.0018033686397544433,0.9134903608858389
226,SHOCK_2026,d_guardian_sentiment_mean_lag2,-4.141957153099463,0.5815845800632902
227,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5884950634311417,6.562256599177527e-243
227,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.211358290033379,0.2595721159740332
227,SHOCK_2026,d_gpr_daily_lag2,-0.00014901580026247067,0.9928420578705811
227,SHOCK_2026,d_guardian_sentiment_mean_lag2,-9.21656922690868,0.24339596668581842
228,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5876452997958581,1.9764221684752964e-239
228,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.20260363701684792,0.27992460085590953
228,SHOCK_2026,d_gpr_daily_lag2,0.0002151142013986061,0.9896361104895355
228,SHOCK_2026,d_guardian_sentiment_mean_lag2,-9.207255011334333,0.2331101712998941
229,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5882715556573266,3.220162156078436e-246
229,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.1944663512443852,0.2967005197445106
229,SHOCK_2026,d_gpr_daily_lag2,0.0010500251687506396,0.9493263657135365
229,SHOCK_2026,d_guardian_sentiment_mean_lag2,-10.422022514841514,0.17720014786415328
230,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5440353829722773,2.0580163276925433e-239
230,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.28295226284670094,0.11260170157023727
230,SHOCK_2026,d_gpr_daily_lag2,0.0030752528730034747,0.8527480222453314
230,SHOCK_2026,d_guardian_sentiment_mean_lag2,-10.450350058249542,0.11184055740770459
231,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5482900485816489,1.996671893668924e-241
231,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2819303849886897,0.11243256002375006
231,SHOCK_2026,d_gpr_daily_lag2,0.003105210305269889,0.8507095629580141
231,SHOCK_2026,d_guardian_sentiment_mean_lag2,-10.798425399625334,0.1131360591057989
232,SHOCK_2026,d_ttf_eur_mwh_lag2,1.571444655973518,2.017884137953396e-210
232,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2502018058140207,0.1620815629651754
232,SHOCK_2026,d_gpr_daily_lag2,0.003264625828946928,0.8422098122231992
232,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.908495305492888,0.24951351482406803
233,SHOCK_2026,d_ttf_eur_mwh_lag2,1.589759753807368,1.291101972597235e-252
233,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.204205156687458,0.2659854077876169
233,SHOCK_2026,d_gpr_daily_lag2,0.0035486123125795478,0.8284093955008891
233,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.729207373831553,0.2501221926085403
234,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5712894907384296,4.1450478413292814e-209
234,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2661868437157167,0.13467090551541058
234,SHOCK_2026,d_gpr_daily_lag2,0.004923152080822178,0.7629776405506158
234,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.608082280217781,0.26384618240021884
235,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5922825788784465,2.8554332027443415e-259
235,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2656240737134426,0.1386532616496138
235,SHOCK_2026,d_gpr_daily_lag2,0.0038845767034200113,0.8112709779865954
235,SHOCK_2026,d_guardian_sentiment_mean_lag2,-9.198442721790922,0.2188921928454104
236,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5528792435021885,9.434399782425924e-244
236,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.3140418283993715,0.07091343341659784
236,SHOCK_2026,d_gpr_daily_lag2,0.00582917835213894,0.7211643723618452
236,SHOCK_2026,d_guardian_sentiment_mean_lag2,-9.096496912737333,0.1662854361122248
237,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5520203043942578,6.504017815952961e-246
237,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.30783961239870944,0.07433290746019185
237,SHOCK_2026,d_gpr_daily_lag2,0.006155125031330908,0.7057394820774845
237,SHOCK_2026,d_guardian_sentiment_mean_lag2,-10.004138179424045,0.12875406956950092
238,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5465889690570753,1.0990391174146175e-245
238,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.30783989678871715,0.07326348145618605
238,SHOCK_2026,d_gpr_daily_lag2,0.007396557802502103,0.6490682922393007
238,SHOCK_2026,d_guardian_sentiment_mean_lag2,-10.174618282491338,0.1082024076399291
239,SHOCK_2026,d_ttf_eur_mwh_lag2,1.543440842389734,2.7761950195730805e-245
239,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.32968446217896424,0.05581753844635908
239,SHOCK_2026,d_gpr_daily_lag2,0.008787937580557945,0.5865911805148928
239,SHOCK_2026,d_guardian_sentiment_mean_lag2,-9.250205690636664,0.11492585793890771
240,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5704738584384579,6.952627857466803e-210
240,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2850471870425754,0.09970810293024202
240,SHOCK_2026,d_gpr_daily_lag2,0.007508794563633348,0.6392843294280552
240,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.19493950068617,0.2574970523873322
241,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5522865050135644,3.6316448867294045e-250
241,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2974467579115868,0.08182931835006393
241,SHOCK_2026,d_gpr_daily_lag2,0.007747790467377136,0.6287669255799351
241,SHOCK_2026,d_guardian_sentiment_mean_lag2,-8.09144105752935,0.1916484493225914
242,SHOCK_2026,d_ttf_eur_mwh_lag2,1.571263916643282,1.4013450496195168e-213
242,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2663082226500297,0.12042836157245125
242,SHOCK_2026,d_gpr_daily_lag2,0.006181770301754357,0.6978618078307631
242,SHOCK_2026,d_guardian_sentiment_mean_lag2,-7.7852530304016385,0.2781871274639336
243,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5582278881231975,3.671660251788521e-251
243,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.29363899884285094,0.0841177640477146
243,SHOCK_2026,d_gpr_daily_lag2,0.006266195376250948,0.6939506553411992
243,SHOCK_2026,d_guardian_sentiment_mean_lag2,-6.668060894551327,0.2695227467644088
244,SHOCK_2026,d_ttf_eur_mwh_lag2,1.5708183685858632,1.2010436100383664e-212
244,SHOCK_2026,d_DCOILBRENTEU_lag2,-0.2717692010899091,0.11073651593826461
244,SHOCK_2026,d_gpr_daily_lag2,0.00603643338314414,0.7032101894862758
244,SHOCK_2026,d_guardian_sentiment_mean_lag2,-6.091837260471219,0.3949206728151383
